home,away,home_slug,away_slug,home_goals,away_goals,result,date,season,club_goals_home,club_tacklesWon_home,club_blocks_home,club_totalPasses_home,tps_p_goals_home,tps_p_assists_home,tps_p_totalPasses_home,tps_p_cleanSheets_home,ply_sum_rank_home,ply_sum_value_home,ply_mean_rank_home,ply_mean_value_home,mv_Rank_home,mv_ValueAug1EUR_home,mv_CurrentValueEUR_home,mv_ChangePct_home,mv_Arrivals_home,mv_Departures_home,mvply_sum_home,mvply_mean_home,mvply_count_home,mgr_TenureDays_home,prev_rank_home,prev_pts_home,trf_arrivals_home,trf_spend_in_home,trf_departures_home,trf_spend_out_home,trf_net_spend_home,club_goals_away,club_tacklesWon_away,club_blocks_away,club_totalPasses_away,tps_p_goals_away,tps_p_assists_away,tps_p_totalPasses_away,tps_p_cleanSheets_away,ply_sum_rank_away,ply_sum_value_away,ply_mean_rank_away,ply_mean_value_away,mv_Rank_away,mv_ValueAug1EUR_away,mv_CurrentValueEUR_away,mv_ChangePct_away,mv_Arrivals_away,mv_Departures_away,mvply_sum_away,mvply_mean_away,mvply_count_away,mgr_TenureDays_away,prev_rank_away,prev_pts_away,trf_arrivals_away,trf_spend_in_away,trf_departures_away,trf_spend_out_away,trf_net_spend_away,y3,goal_diff
Man United,Southampton,man united,southampton,3.0,1.0,H,2025-01-16,2024-2025,0.0,31.0,0.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,0.0,2.0
Newcastle,Bournemouth,newcastle,bournemouth,1.0,4.0,A,2025-01-18,2024-2025,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,13.0,420450000.0,383000000.0,-8.9,20.0,18.0,40000000.0,40000000.0,1.0,802.0,11.0,32.0,,,,,,2.0,-3.0
Brentford,Liverpool,brentford,liverpool,0.0,2.0,A,2025-01-18,2024-2025,0.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,12.0,386700000.0,392200000.0,1.4,15.0,12.0,,,,75.0,10.0,35.0,,,,,,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,2.0,-2.0
Leicester,Fulham,leicester,fulham,0.0,2.0,A,2025-01-18,2024-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,331600000.0,337500000.0,1.8,5.0,7.0,,,,1532.0,13.0,27.0,,,,,,2.0,-2.0
West Ham,Crystal Palace,west ham,crystal palace,0.0,2.0,A,2025-01-18,2024-2025,0.0,0.0,0.0,1327.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,40.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,11.0,456200000.0,432200000.0,-5.3,16.0,13.0,90000000.0,45000000.0,2.0,568.0,5.0,38.0,,,,,,2.0,-2.0
Arsenal,Aston Villa,arsenal,aston villa,2.0,2.0,D,2025-01-18,2024-2025,6.0,0.0,14.0,1264.0,2.0,2.0,0.0,2.0,,,,,1.0,1320000000.0,1330000000.0,0.6,15.0,14.0,1150000000.0,67647058.8235294,17.0,2089.0,2.0,44.0,,,,,,0.0,0.0,11.0,1428.0,0.0,0.0,0.0,1.0,,,,,9.0,565000000.0,547000000.0,-3.2,17.0,17.0,223000000.0,44600000.0,5.0,1040.0,6.0,38.0,,,,,,1.0,0.0
Everton,Tottenham,everton,tottenham,3.0,2.0,H,2025-01-19,2024-2025,5.0,31.0,18.0,0.0,2.0,4.0,0.0,0.0,,,,,15.0,340200000.0,368600000.0,8.3,18.0,18.0,50000000.0,50000000.0,1.0,242.0,8.0,37.0,,,,,,5.0,33.0,10.0,1319.0,0.0,2.0,199.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
Man United,Brighton,man united,brighton,1.0,3.0,A,2025-01-19,2024-2025,0.0,31.0,0.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,0.0,0.0,441.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,-2.0
Nott'm Forest,Southampton,nott m forest,southampton,3.0,2.0,H,2025-01-19,2024-2025,0.0,0.0,0.0,1472.0,2.0,0.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,0.0,1.0
Ipswich,Man City,ipswich,manchester city,0.0,6.0,A,2025-01-19,2024-2025,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,,,,,,5.0,0.0,0.0,1653.0,3.0,0.0,214.0,0.0,,,,,2.0,1320000000.0,1230000000.0,-6.8,16.0,16.0,1038000000.0,64875000.0,16.0,3358.0,3.0,43.0,,,,,,2.0,-6.0
Chelsea,Wolves,chelsea,wolverhampton wanderers,3.0,1.0,H,2025-01-20,2024-2025,7.0,0.0,10.0,1639.0,4.0,3.0,403.0,2.0,,,,,4.0,1170000000.0,1080000000.0,-7.4,26.0,23.0,675000000.0,61363636.36363637,11.0,464.0,4.0,41.0,,,,,,0.0,44.0,13.0,0.0,,,,,,,,,17.0,319000000.0,327800000.0,2.8,13.0,19.0,40000000.0,40000000.0,1.0,265.0,14.0,26.0,,,,,,0.0,2.0
Bournemouth,Nott'm Forest,bournemouth,nott m forest,5.0,0.0,H,2025-01-25,2024-2025,4.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,13.0,420450000.0,383000000.0,-8.9,20.0,18.0,40000000.0,40000000.0,1.0,802.0,11.0,32.0,,,,,,0.0,0.0,0.0,1472.0,2.0,0.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
Brighton,Everton,brighton,everton,0.0,1.0,A,2025-01-25,2024-2025,0.0,30.0,0.0,0.0,0.0,0.0,441.0,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,31.0,18.0,0.0,2.0,4.0,0.0,0.0,,,,,15.0,340200000.0,368600000.0,8.3,18.0,18.0,50000000.0,50000000.0,1.0,242.0,8.0,37.0,,,,,,2.0,-1.0
Liverpool,Ipswich,liverpool,ipswich,4.0,1.0,H,2025-01-25,2024-2025,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,,,,,,0.0,3.0
Southampton,Newcastle,southampton,newcastle,1.0,3.0,A,2025-01-25,2024-2025,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,-2.0
Wolves,Arsenal,wolverhampton wanderers,arsenal,0.0,1.0,A,2025-01-25,2024-2025,0.0,44.0,13.0,0.0,,,,,,,,,17.0,319000000.0,327800000.0,2.8,13.0,19.0,40000000.0,40000000.0,1.0,265.0,14.0,26.0,,,,,,6.0,0.0,14.0,1264.0,2.0,2.0,0.0,2.0,,,,,1.0,1320000000.0,1330000000.0,0.6,15.0,14.0,1150000000.0,67647058.8235294,17.0,2089.0,2.0,44.0,,,,,,2.0,-1.0
Man City,Chelsea,manchester city,chelsea,3.0,1.0,H,2025-01-25,2024-2025,5.0,0.0,0.0,1653.0,3.0,0.0,214.0,0.0,,,,,2.0,1320000000.0,1230000000.0,-6.8,16.0,16.0,1038000000.0,64875000.0,16.0,3358.0,3.0,43.0,,,,,,7.0,0.0,10.0,1639.0,4.0,3.0,403.0,2.0,,,,,4.0,1170000000.0,1080000000.0,-7.4,26.0,23.0,675000000.0,61363636.36363637,11.0,464.0,4.0,41.0,,,,,,0.0,2.0
Crystal Palace,Brentford,crystal palace,brentford,1.0,2.0,A,2025-01-26,2024-2025,4.0,40.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,11.0,456200000.0,432200000.0,-5.3,16.0,13.0,90000000.0,45000000.0,2.0,568.0,5.0,38.0,,,,,,0.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,12.0,386700000.0,392200000.0,1.4,15.0,12.0,,,,75.0,10.0,35.0,,,,,,2.0,-1.0
Tottenham,Leicester,tottenham,leicester,1.0,2.0,A,2025-01-26,2024-2025,5.0,33.0,10.0,1319.0,0.0,2.0,199.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0
Aston Villa,West Ham,aston villa,west ham,1.0,1.0,D,2025-01-26,2024-2025,0.0,0.0,11.0,1428.0,0.0,0.0,0.0,1.0,,,,,9.0,565000000.0,547000000.0,-3.2,17.0,17.0,223000000.0,44600000.0,5.0,1040.0,6.0,38.0,,,,,,0.0,0.0,0.0,1327.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
Fulham,Man United,fulham,man united,0.0,1.0,A,2025-01-26,2024-2025,,,,,,,,,,,,,16.0,331600000.0,337500000.0,1.8,5.0,7.0,,,,1532.0,13.0,27.0,,,,,,0.0,31.0,0.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0
Nott'm Forest,Brighton,nott m forest,brighton,7.0,0.0,H,2025-02-01,2024-2025,0.0,0.0,0.0,1472.0,2.0,0.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,0.0,0.0,0.0,0.0,441.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,7.0
Bournemouth,Liverpool,bournemouth,liverpool,0.0,2.0,A,2025-02-01,2024-2025,4.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,13.0,420450000.0,383000000.0,-8.9,20.0,18.0,40000000.0,40000000.0,1.0,802.0,11.0,32.0,,,,,,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,2.0,-2.0
Everton,Leicester,everton,leicester,4.0,0.0,H,2025-02-01,2024-2025,5.0,31.0,18.0,0.0,2.0,4.0,0.0,0.0,,,,,15.0,340200000.0,368600000.0,8.3,18.0,18.0,50000000.0,50000000.0,1.0,242.0,8.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
Ipswich,Southampton,ipswich,southampton,1.0,2.0,A,2025-02-01,2024-2025,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,2.0,-1.0
Newcastle,Fulham,newcastle,fulham,1.0,2.0,A,2025-02-01,2024-2025,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,331600000.0,337500000.0,1.8,5.0,7.0,,,,1532.0,13.0,27.0,,,,,,2.0,-1.0
Wolves,Aston Villa,wolverhampton wanderers,aston villa,2.0,0.0,H,2025-02-01,2024-2025,0.0,44.0,13.0,0.0,,,,,,,,,17.0,319000000.0,327800000.0,2.8,13.0,19.0,40000000.0,40000000.0,1.0,265.0,14.0,26.0,,,,,,0.0,0.0,11.0,1428.0,0.0,0.0,0.0,1.0,,,,,9.0,565000000.0,547000000.0,-3.2,17.0,17.0,223000000.0,44600000.0,5.0,1040.0,6.0,38.0,,,,,,0.0,2.0
Brentford,Tottenham,brentford,tottenham,0.0,2.0,A,2025-02-02,2024-2025,0.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,12.0,386700000.0,392200000.0,1.4,15.0,12.0,,,,75.0,10.0,35.0,,,,,,5.0,33.0,10.0,1319.0,0.0,2.0,199.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,-2.0
Man United,Crystal Palace,man united,crystal palace,0.0,2.0,A,2025-02-02,2024-2025,0.0,31.0,0.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,40.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,11.0,456200000.0,432200000.0,-5.3,16.0,13.0,90000000.0,45000000.0,2.0,568.0,5.0,38.0,,,,,,2.0,-2.0
Arsenal,Man City,arsenal,manchester city,5.0,1.0,H,2025-02-02,2024-2025,6.0,0.0,14.0,1264.0,2.0,2.0,0.0,2.0,,,,,1.0,1320000000.0,1330000000.0,0.6,15.0,14.0,1150000000.0,67647058.8235294,17.0,2089.0,2.0,44.0,,,,,,5.0,0.0,0.0,1653.0,3.0,0.0,214.0,0.0,,,,,2.0,1320000000.0,1230000000.0,-6.8,16.0,16.0,1038000000.0,64875000.0,16.0,3358.0,3.0,43.0,,,,,,0.0,4.0
Chelsea,West Ham,chelsea,west ham,2.0,1.0,H,2025-02-03,2024-2025,7.0,0.0,10.0,1639.0,4.0,3.0,403.0,2.0,,,,,4.0,1170000000.0,1080000000.0,-7.4,26.0,23.0,675000000.0,61363636.36363637,11.0,464.0,4.0,41.0,,,,,,0.0,0.0,0.0,1327.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
Everton,Liverpool,everton,liverpool,2.0,2.0,D,2025-02-12,2024-2025,5.0,31.0,18.0,0.0,2.0,4.0,0.0,0.0,,,,,15.0,340200000.0,368600000.0,8.3,18.0,18.0,50000000.0,50000000.0,1.0,242.0,8.0,37.0,,,,,,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,1.0,0.0
Brighton,Chelsea,brighton,chelsea,3.0,0.0,H,2025-02-14,2024-2025,0.0,30.0,0.0,0.0,0.0,0.0,441.0,0.0,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,10.0,1639.0,4.0,3.0,403.0,2.0,,,,,4.0,1170000000.0,1080000000.0,-7.4,26.0,23.0,675000000.0,61363636.36363637,11.0,464.0,4.0,41.0,,,,,,0.0,3.0
Leicester,Arsenal,leicester,arsenal,0.0,2.0,A,2025-02-15,2024-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,14.0,1264.0,2.0,2.0,0.0,2.0,,,,,1.0,1320000000.0,1330000000.0,0.6,15.0,14.0,1150000000.0,67647058.8235294,17.0,2089.0,2.0,44.0,,,,,,2.0,-2.0
Aston Villa,Ipswich,aston villa,ipswich,1.0,1.0,D,2025-02-15,2024-2025,0.0,0.0,11.0,1428.0,0.0,0.0,0.0,1.0,,,,,9.0,565000000.0,547000000.0,-3.2,17.0,17.0,223000000.0,44600000.0,5.0,1040.0,6.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,,,,,,1.0,0.0
Fulham,Nott'm Forest,fulham,nott m forest,2.0,1.0,H,2025-02-15,2024-2025,,,,,,,,,,,,,16.0,331600000.0,337500000.0,1.8,5.0,7.0,,,,1532.0,13.0,27.0,,,,,,0.0,0.0,0.0,1472.0,2.0,0.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
Man City,Newcastle,manchester city,newcastle,4.0,0.0,H,2025-02-15,2024-2025,5.0,0.0,0.0,1653.0,3.0,0.0,214.0,0.0,,,,,2.0,1320000000.0,1230000000.0,-6.8,16.0,16.0,1038000000.0,64875000.0,16.0,3358.0,3.0,43.0,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
Southampton,Bournemouth,southampton,bournemouth,1.0,3.0,A,2025-02-15,2024-2025,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,4.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,13.0,420450000.0,383000000.0,-8.9,20.0,18.0,40000000.0,40000000.0,1.0,802.0,11.0,32.0,,,,,,2.0,-2.0
West Ham,Brentford,west ham,brentford,0.0,1.0,A,2025-02-15,2024-2025,0.0,0.0,0.0,1327.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,12.0,386700000.0,392200000.0,1.4,15.0,12.0,,,,75.0,10.0,35.0,,,,,,2.0,-1.0
Crystal Palace,Everton,crystal palace,everton,1.0,2.0,A,2025-02-15,2024-2025,4.0,40.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,11.0,456200000.0,432200000.0,-5.3,16.0,13.0,90000000.0,45000000.0,2.0,568.0,5.0,38.0,,,,,,5.0,31.0,18.0,0.0,2.0,4.0,0.0,0.0,,,,,15.0,340200000.0,368600000.0,8.3,18.0,18.0,50000000.0,50000000.0,1.0,242.0,8.0,37.0,,,,,,2.0,-1.0
Liverpool,Wolves,liverpool,wolverhampton wanderers,2.0,1.0,H,2025-02-16,2024-2025,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,0.0,44.0,13.0,0.0,,,,,,,,,17.0,319000000.0,327800000.0,2.8,13.0,19.0,40000000.0,40000000.0,1.0,265.0,14.0,26.0,,,,,,0.0,1.0
Tottenham,Man United,tottenham,man united,1.0,0.0,H,2025-02-16,2024-2025,5.0,33.0,10.0,1319.0,0.0,2.0,199.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,0.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
Aston Villa,Liverpool,aston villa,liverpool,2.0,2.0,D,2025-02-19,2024-2025,0.0,0.0,11.0,1428.0,0.0,0.0,0.0,1.0,,,,,9.0,565000000.0,547000000.0,-3.2,17.0,17.0,223000000.0,44600000.0,5.0,1040.0,6.0,38.0,,,,,,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,1.0,0.0
Leicester,Brentford,leicester,brentford,0.0,4.0,A,2025-02-21,2024-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,12.0,386700000.0,392200000.0,1.4,15.0,12.0,,,,75.0,10.0,35.0,,,,,,2.0,-4.0
Everton,Man United,everton,man united,2.0,2.0,D,2025-02-22,2024-2025,5.0,31.0,18.0,0.0,2.0,4.0,0.0,0.0,,,,,15.0,340200000.0,368600000.0,8.3,18.0,18.0,50000000.0,50000000.0,1.0,242.0,8.0,37.0,,,,,,0.0,31.0,0.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
Arsenal,West Ham,arsenal,west ham,0.0,1.0,A,2025-02-22,2024-2025,6.0,0.0,14.0,1264.0,2.0,2.0,0.0,2.0,,,,,1.0,1320000000.0,1330000000.0,0.6,15.0,14.0,1150000000.0,67647058.8235294,17.0,2089.0,2.0,44.0,,,,,,0.0,0.0,0.0,1327.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0
Bournemouth,Wolves,bournemouth,wolverhampton wanderers,0.0,1.0,A,2025-02-22,2024-2025,4.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,13.0,420450000.0,383000000.0,-8.9,20.0,18.0,40000000.0,40000000.0,1.0,802.0,11.0,32.0,,,,,,0.0,44.0,13.0,0.0,,,,,,,,,17.0,319000000.0,327800000.0,2.8,13.0,19.0,40000000.0,40000000.0,1.0,265.0,14.0,26.0,,,,,,2.0,-1.0
Fulham,Crystal Palace,fulham,crystal palace,0.0,2.0,A,2025-02-22,2024-2025,,,,,,,,,,,,,16.0,331600000.0,337500000.0,1.8,5.0,7.0,,,,1532.0,13.0,27.0,,,,,,4.0,40.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,11.0,456200000.0,432200000.0,-5.3,16.0,13.0,90000000.0,45000000.0,2.0,568.0,5.0,38.0,,,,,,2.0,-2.0
Ipswich,Tottenham,ipswich,tottenham,1.0,4.0,A,2025-02-22,2024-2025,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,,,,,,5.0,33.0,10.0,1319.0,0.0,2.0,199.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,-3.0
Southampton,Brighton,southampton,brighton,0.0,4.0,A,2025-02-22,2024-2025,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,0.0,30.0,0.0,0.0,0.0,0.0,441.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,-4.0
Aston Villa,Chelsea,aston villa,chelsea,2.0,1.0,H,2025-02-22,2024-2025,0.0,0.0,11.0,1428.0,0.0,0.0,0.0,1.0,,,,,9.0,565000000.0,547000000.0,-3.2,17.0,17.0,223000000.0,44600000.0,5.0,1040.0,6.0,38.0,,,,,,7.0,0.0,10.0,1639.0,4.0,3.0,403.0,2.0,,,,,4.0,1170000000.0,1080000000.0,-7.4,26.0,23.0,675000000.0,61363636.36363637,11.0,464.0,4.0,41.0,,,,,,0.0,1.0
Newcastle,Nott'm Forest,newcastle,nott m forest,4.0,3.0,H,2025-02-23,2024-2025,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1472.0,2.0,0.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
Man City,Liverpool,manchester city,liverpool,0.0,2.0,A,2025-02-23,2024-2025,5.0,0.0,0.0,1653.0,3.0,0.0,214.0,0.0,,,,,2.0,1320000000.0,1230000000.0,-6.8,16.0,16.0,1038000000.0,64875000.0,16.0,3358.0,3.0,43.0,,,,,,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,2.0,-2.0
Brighton,Bournemouth,brighton,bournemouth,2.0,1.0,H,2025-02-25,2024-2025,0.0,30.0,0.0,0.0,0.0,0.0,441.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,13.0,420450000.0,383000000.0,-8.9,20.0,18.0,40000000.0,40000000.0,1.0,802.0,11.0,32.0,,,,,,0.0,1.0
Crystal Palace,Aston Villa,crystal palace,aston villa,4.0,1.0,H,2025-02-25,2024-2025,4.0,40.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,11.0,456200000.0,432200000.0,-5.3,16.0,13.0,90000000.0,45000000.0,2.0,568.0,5.0,38.0,,,,,,0.0,0.0,11.0,1428.0,0.0,0.0,0.0,1.0,,,,,9.0,565000000.0,547000000.0,-3.2,17.0,17.0,223000000.0,44600000.0,5.0,1040.0,6.0,38.0,,,,,,0.0,3.0
Wolves,Fulham,wolverhampton wanderers,fulham,1.0,2.0,A,2025-02-25,2024-2025,0.0,44.0,13.0,0.0,,,,,,,,,17.0,319000000.0,327800000.0,2.8,13.0,19.0,40000000.0,40000000.0,1.0,265.0,14.0,26.0,,,,,,,,,,,,,,,,,,16.0,331600000.0,337500000.0,1.8,5.0,7.0,,,,1532.0,13.0,27.0,,,,,,2.0,-1.0
Chelsea,Southampton,chelsea,southampton,4.0,0.0,H,2025-02-25,2024-2025,7.0,0.0,10.0,1639.0,4.0,3.0,403.0,2.0,,,,,4.0,1170000000.0,1080000000.0,-7.4,26.0,23.0,675000000.0,61363636.36363637,11.0,464.0,4.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,0.0,4.0
Brentford,Everton,brentford,everton,1.0,1.0,D,2025-02-26,2024-2025,0.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,12.0,386700000.0,392200000.0,1.4,15.0,12.0,,,,75.0,10.0,35.0,,,,,,5.0,31.0,18.0,0.0,2.0,4.0,0.0,0.0,,,,,15.0,340200000.0,368600000.0,8.3,18.0,18.0,50000000.0,50000000.0,1.0,242.0,8.0,37.0,,,,,,1.0,0.0
Man United,Ipswich,man united,ipswich,3.0,2.0,H,2025-02-26,2024-2025,0.0,31.0,0.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,,,,,,0.0,1.0
Nott'm Forest,Arsenal,nott m forest,arsenal,0.0,0.0,D,2025-02-26,2024-2025,0.0,0.0,0.0,1472.0,2.0,0.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,14.0,1264.0,2.0,2.0,0.0,2.0,,,,,1.0,1320000000.0,1330000000.0,0.6,15.0,14.0,1150000000.0,67647058.8235294,17.0,2089.0,2.0,44.0,,,,,,1.0,0.0
Tottenham,Man City,tottenham,manchester city,0.0,1.0,A,2025-02-26,2024-2025,5.0,33.0,10.0,1319.0,0.0,2.0,199.0,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,1653.0,3.0,0.0,214.0,0.0,,,,,2.0,1320000000.0,1230000000.0,-6.8,16.0,16.0,1038000000.0,64875000.0,16.0,3358.0,3.0,43.0,,,,,,2.0,-1.0
Liverpool,Newcastle,liverpool,newcastle,2.0,0.0,H,2025-02-26,2024-2025,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
West Ham,Leicester,west ham,leicester,2.0,0.0,H,2025-02-27,2024-2025,0.0,0.0,0.0,1327.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
Nott'm Forest,Man City,nott m forest,manchester city,1.0,0.0,H,2025-03-08,2024-2025,0.0,0.0,0.0,1472.0,2.0,0.0,448.0,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,1653.0,3.0,0.0,214.0,0.0,,,,,2.0,1320000000.0,1230000000.0,-6.8,16.0,16.0,1038000000.0,64875000.0,16.0,3358.0,3.0,43.0,,,,,,0.0,1.0
Brighton,Fulham,brighton,fulham,2.0,1.0,H,2025-03-08,2024-2025,0.0,30.0,0.0,0.0,0.0,0.0,441.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,331600000.0,337500000.0,1.8,5.0,7.0,,,,1532.0,13.0,27.0,,,,,,0.0,1.0
Crystal Palace,Ipswich,crystal palace,ipswich,1.0,0.0,H,2025-03-08,2024-2025,4.0,40.0,12.0,0.0,0.0,0.0,0.0,2.0,,,,,11.0,456200000.0,432200000.0,-5.3,16.0,13.0,90000000.0,45000000.0,2.0,568.0,5.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,7.0,,,,,,0.0,1.0
Liverpool,Southampton,liverpool,southampton,3.0,1.0,H,2025-03-08,2024-2025,8.0,30.0,13.0,1370.0,2.0,3.0,217.0,0.0,,,,,3.0,1040000000.0,1120000000.0,8.1,15.0,12.0,910000000.0,75833333.33333333,12.0,466.0,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,,,,,,0.0,2.0
